transaction_id,customer_id,timestamp,origin_country,destination_country,amount,currency,merchant
TXN002075,CUST2659,2025-06-19 05:02:24,UA,SR,12888.76,USD,Calderon and Sons
TXN002076,CUST6798,2025-06-22 15:21:46,TG,TV,17090.73,USD,Singleton Ltd
TXN002077,CUST2826,2025-02-28 12:00:01,CN,SC,5824.63,USD,Callahan-Gomez
TXN002078,CUST2935,2025-02-21 18:16:44,ID,SR,3314.5,USD,Walker PLC
TXN002079,CUST3975,2025-01-23 23:38:57,WS,BB,10008.46,USD,"Dixon, Reed and Combs"
TXN002080,CUST5061,2025-05-16 08:22:11,MV,PE,5571.97,USD,Medina-Greene
TXN002081,CUST4701,2025-01-28 03:54:48,IR,CO,19825.29,USD,Pollard-Fernandez
TXN002082,CUST1694,2025-08-06 09:45:12,DO,PK,10520.87,USD,"Williams, Schultz and Miller"
TXN002083,CUST5116,2025-08-11 21:33:06,JO,CR,13438.78,USD,Reid and Sons
TXN002084,CUST8222,2025-05-16 03:00:20,SL,IL,3260.34,USD,"Ward, Strickland and Anderson"
TXN002085,CUST7594,2025-05-24 00:44:18,MU,FM,12613.17,USD,Lynn-Cox
TXN002086,CUST5941,2025-05-29 18:19:05,SA,TW,1294.34,USD,Tanner and Sons
TXN002087,CUST6368,2025-09-10 08:55:45,TT,SZ,11878.56,USD,Rogers-Goodman
TXN002088,CUST6571,2025-03-25 02:34:24,NA,IE,3035.0,USD,Rodriguez LLC
TXN002089,CUST8575,2025-03-18 16:58:28,TL,WS,19283.88,USD,Sanchez-Mcgrath
TXN002090,CUST1398,2025-06-29 00:27:30,KG,FM,11790.14,USD,Flores-Gardner
TXN002091,CUST6811,2025-08-01 11:17:31,AT,MR,6260.55,USD,Ward-Thomas
TXN002092,CUST5941,2025-04-15 14:40:45,MN,VN,3449.77,USD,Gomez Inc
TXN002093,CUST4837,2025-06-03 12:22:08,BH,TN,4270.73,USD,Camacho LLC
TXN002094,CUST1663,2025-07-30 13:54:20,MC,YE,6855.09,USD,Mathews Ltd
TXN002095,CUST1371,2025-07-21 10:08:57,HU,CG,314.82,USD,"Byrd, Buck and Pearson"
TXN002096,CUST9829,2025-06-13 19:44:42,CF,TZ,4798.53,USD,Roberts-Burns
TXN002097,CUST5021,2025-01-02 17:23:00,TM,GD,16901.96,USD,Hamilton PLC
TXN002098,CUST8150,2025-06-11 14:43:44,PY,ID,12783.58,USD,Perry Group
TXN002099,CUST7823,2025-08-28 15:15:20,AZ,CZ,19.58,USD,Bell PLC
TXN002100,CUST7162,2025-02-02 19:28:06,CY,KM,2162.39,USD,"Bean, Lewis and Cain"
TXN002101,CUST5016,2025-03-10 06:52:54,AM,NE,11066.44,USD,Hunter Group
TXN002102,CUST9802,2025-04-29 21:30:31,KG,HU,10526.11,USD,Morales-Payne
TXN002103,CUST9775,2025-05-27 17:03:58,ST,IT,14104.31,USD,Griffin-Munoz
TXN002104,CUST3566,2025-01-31 03:20:19,ZM,ID,1569.93,USD,"Davis, Valencia and Wright"
TXN002105,CUST7305,2025-02-02 07:49:42,VE,SM,3366.32,USD,"Dennis, Solomon and Harris"
TXN002106,CUST5019,2025-03-12 05:56:29,TJ,SL,4298.63,USD,Parker-Calderon
TXN002107,CUST7358,2025-08-03 17:31:24,NI,UG,11482.64,USD,Ramos-Heath
TXN002108,CUST1188,2025-03-08 18:48:25,BE,SY,2836.37,USD,Mullins and Sons
TXN002109,CUST5474,2025-06-21 03:22:00,PS,SM,19670.39,USD,Guerra and Sons
TXN002110,CUST1537,2025-08-02 09:58:57,TR,PE,16502.49,USD,"Walls, Thompson and Jackson"
TXN002111,CUST6798,2025-04-04 14:37:21,AO,TD,14341.33,USD,Johnson-Walters
TXN002112,CUST9865,2025-08-03 02:05:35,PK,LA,2151.65,USD,"Baldwin, Lara and Hart"
TXN002113,CUST9919,2025-01-16 08:42:38,MU,SI,5763.5,USD,"Taylor, Wood and Blair"
TXN002114,CUST2570,2025-05-31 10:00:13,FJ,UG,3011.75,USD,"Gonzales, Harrison and Haas"
TXN002115,CUST2135,2025-03-14 22:25:50,LK,AL,8161.75,USD,"Horton, Hill and Morgan"
TXN002116,CUST5634,2025-02-03 16:51:39,VC,KN,8737.85,USD,Robinson Ltd
TXN002117,CUST5710,2025-02-24 23:00:31,AZ,GN,14162.69,USD,"Richardson, Rivera and Potts"
TXN002118,CUST8222,2025-01-29 13:04:08,SK,EG,11182.93,USD,Torres-Myers
TXN002119,CUST9772,2025-05-17 15:36:20,KN,BI,3941.55,USD,"Lopez, Cordova and Ross"
TXN002120,CUST9931,2025-01-27 19:18:45,ER,QA,6938.12,USD,"Collins, Gray and Morgan"
TXN002121,CUST4601,2025-02-13 13:08:42,BA,CU,6661.59,USD,Scott and Sons
TXN002122,CUST4433,2025-02-08 21:58:06,BA,KP,19914.47,USD,White Inc
TXN002123,CUST8744,2025-08-26 19:36:03,MV,SO,14322.37,USD,Mcbride LLC
TXN002124,CUST5596,2025-09-09 19:56:42,NL,NR,13324.27,USD,Gallagher and Sons
TXN002125,CUST8655,2025-08-11 09:56:27,BF,EC,1482.35,USD,Snow-Turner
TXN002126,CUST5966,2025-04-06 14:59:25,PS,SZ,6758.8,USD,Schultz Group
TXN002127,CUST4781,2025-07-05 07:54:51,AZ,BS,4610.19,USD,"Rivera, Waters and Solis"
TXN002128,CUST1824,2025-02-10 04:37:58,AR,EG,13431.25,USD,"Shields, Jackson and Weber"
TXN002129,CUST9958,2025-04-22 07:52:26,SO,DZ,11885.84,USD,Bryant Group
TXN002130,CUST2135,2025-02-19 20:20:22,DO,LU,6515.01,USD,Turner-Bowers
TXN002131,CUST2257,2025-06-15 00:45:02,SR,AR,9669.98,USD,"Hurst, Sanchez and Miller"
TXN002132,CUST6935,2025-05-02 14:54:27,SD,KE,16280.22,USD,Mcneil LLC
TXN002133,CUST3384,2025-04-04 14:07:43,CO,KG,17182.08,USD,Newton-Martinez
TXN002134,CUST9242,2025-02-12 19:06:01,DM,LY,4521.96,USD,Simmons Inc
TXN002135,CUST4051,2025-07-23 17:16:13,NP,GH,8327.75,USD,Rivera Ltd
TXN002136,CUST6071,2025-02-13 02:19:19,AU,LB,6640.62,USD,Robbins-Beck
TXN002137,CUST3270,2025-03-17 11:17:19,PL,BH,5830.32,USD,Davis Ltd
TXN002138,CUST4359,2025-01-03 04:37:15,AE,CM,1123.83,USD,"Case, Ball and Day"
TXN002139,CUST2230,2025-07-03 08:14:37,GT,TV,13597.16,USD,May Ltd
TXN002140,CUST1182,2025-08-20 16:12:08,DO,SO,8490.62,USD,"Valencia, Robbins and Johnson"
TXN002141,CUST3647,2025-01-18 09:59:07,KM,GT,3478.7,USD,Baker LLC
TXN002142,CUST1127,2025-09-04 02:15:40,CO,UG,18483.49,USD,Hoffman-Velasquez
TXN002143,CUST4051,2025-03-29 07:04:57,SZ,KE,14443.81,USD,"Garcia, Michael and Shaw"
TXN002144,CUST6542,2025-03-17 11:06:54,MG,MA,5449.15,USD,"Beck, Roberts and Lopez"
TXN002145,CUST3943,2025-02-15 00:27:59,ST,BI,19197.08,USD,Clay Inc
TXN002146,CUST2203,2025-07-27 12:46:13,MY,SM,8180.45,USD,"Zuniga, White and Andersen"
TXN002147,CUST1188,2025-01-20 18:12:27,BG,GR,3022.56,USD,Lozano-Key
TXN002148,CUST4411,2025-06-18 11:27:19,AZ,MD,12811.55,USD,Hernandez-Williams
TXN002149,CUST2403,2025-07-02 15:40:26,KH,MZ,7886.14,USD,Lynch LLC
TXN002150,CUST5426,2025-05-27 12:54:58,BH,BY,7230.44,USD,Brown-Sanchez
TXN002151,CUST4051,2025-04-14 20:35:10,AL,BH,1559.18,USD,Allen and Sons
TXN002152,CUST1188,2025-04-13 14:27:19,EE,CI,2433.18,USD,Horton and Sons
TXN002153,CUST7305,2025-02-07 21:28:00,VA,MY,5879.5,USD,Harper-Martinez
TXN002154,CUST8791,2025-09-10 00:53:10,SD,IS,7476.92,USD,Day-Miller
TXN002155,CUST3538,2025-04-24 14:47:00,QA,ER,11754.95,USD,"Murphy, Lee and Bridges"
TXN002156,CUST1569,2025-03-28 23:31:13,AT,AG,6038.72,USD,"Dixon, Bennett and Cook"
TXN002157,CUST7895,2025-08-28 18:14:38,ID,QA,2392.74,USD,Harrington-Stephens
TXN002158,CUST2503,2025-01-19 07:19:02,SR,GW,9095.71,USD,Hernandez Inc
TXN002159,CUST6499,2025-02-06 22:48:56,KE,NO,8902.53,USD,Adkins PLC
TXN002160,CUST3880,2025-06-19 19:01:04,IQ,KN,1403.78,USD,"Thompson, Nelson and Dorsey"
TXN002161,CUST7703,2025-03-08 11:33:44,CM,AE,18286.67,USD,"Mcgrath, Logan and Vargas"
TXN002162,CUST6823,2025-02-25 11:23:43,GQ,ZM,12405.23,USD,Wells-Dawson
TXN002163,CUST6882,2025-06-04 01:40:35,ST,SI,4834.44,USD,Curry-Lawson
TXN002164,CUST6442,2025-03-18 20:06:11,EE,GH,10345.82,USD,"Gregory, Conner and Whitney"
TXN002165,CUST7945,2025-07-06 02:08:16,ZM,KZ,14013.21,USD,Ramos Group
TXN002166,CUST2446,2025-08-23 19:38:39,SK,AR,4098.58,USD,"Dorsey, Rose and Gray"
TXN002167,CUST9931,2025-06-17 07:37:55,AR,GQ,18671.94,USD,Evans Inc
TXN002168,CUST8121,2025-04-02 20:57:55,ST,PH,4389.28,USD,Watts LLC
TXN002169,CUST1555,2025-01-05 22:55:23,LV,DZ,10623.56,USD,"Kidd, Ramos and Warren"
TXN002170,CUST4196,2025-03-26 16:15:33,MH,NI,4013.16,USD,"Sanders, Maxwell and Powers"
TXN002171,CUST5012,2025-04-16 02:14:19,GN,MZ,19259.44,USD,Combs-Day
TXN002172,CUST6811,2025-03-24 05:50:34,LV,MR,16598.66,USD,Willis Ltd
TXN002173,CUST9539,2025-09-09 18:48:26,AU,ML,17852.57,USD,"Roth, Carroll and Hanson"
TXN002174,CUST5606,2025-06-10 09:06:01,BF,SK,7442.71,USD,Lawson Inc
TXN002175,CUST5288,2025-05-09 04:14:32,LS,SL,9199.34,USD,Prince-Cooper
TXN002176,CUST9187,2025-02-14 14:17:04,IN,PY,7767.12,USD,"Skinner, Avila and Harvey"
TXN002177,CUST6339,2025-09-06 14:09:55,MU,BG,5673.66,USD,Jennings Inc
TXN002178,CUST2005,2025-01-05 10:31:44,NR,TV,2557.0,USD,Ramirez LLC
TXN002179,CUST5474,2025-05-26 21:34:17,HU,BT,4010.86,USD,"Robinson, Morris and Ferguson"
TXN002180,CUST3225,2025-02-26 20:55:06,AG,ZM,9702.34,USD,"Castillo, Hudson and Kim"
TXN002181,CUST5493,2025-02-24 12:26:27,CL,DZ,11503.18,USD,Travis-Greer
TXN002182,CUST9976,2025-08-22 21:13:13,HN,BT,5583.05,USD,Henry-Williams
TXN002183,CUST4612,2025-07-04 08:16:25,ID,GH,2567.38,USD,Cannon Group
TXN002184,CUST3899,2025-07-08 17:23:23,MV,MZ,8658.11,USD,"Hardy, Strickland and Taylor"
TXN002185,CUST9285,2025-01-14 07:51:04,SL,IQ,19707.74,USD,Orr-Myers
TXN002186,CUST8994,2025-06-27 22:26:48,RU,MV,19498.66,USD,Bell Group
TXN002187,CUST8887,2025-02-14 14:33:33,PY,MH,1862.12,USD,Faulkner Ltd
TXN002188,CUST3282,2025-03-31 21:39:29,EG,PA,1940.98,USD,Briggs Ltd
TXN002189,CUST4962,2025-04-25 05:02:12,LI,FM,5786.63,USD,Carter-Kim
TXN002190,CUST3728,2025-03-16 13:15:32,TW,LB,16901.46,USD,Park-Cook
TXN002191,CUST1224,2025-08-10 20:44:13,CI,TL,2598.09,USD,"Pena, Montgomery and Lin"
TXN002192,CUST9527,2025-03-28 12:47:36,KR,BB,12320.13,USD,"Anderson, Harrell and Hensley"
TXN002193,CUST3042,2025-07-02 16:24:33,KR,TN,18440.99,USD,Williams-Hernandez
TXN002194,CUST7948,2025-06-11 20:41:35,US,ZM,9132.9,USD,Gonzalez and Sons
TXN002195,CUST9148,2025-03-06 00:12:03,MV,GB,11107.04,USD,Moses-Warner
TXN002196,CUST4511,2025-03-04 05:21:41,KI,MM,5048.24,USD,Swanson and Sons
TXN002197,CUST3653,2025-08-26 17:30:09,TV,RO,218.02,USD,"Lane, Schaefer and Hernandez"
TXN002198,CUST1241,2025-05-10 23:18:49,VN,CZ,4606.23,USD,Sellers and Sons
TXN002199,CUST2465,2025-01-17 04:25:40,ZW,NA,3204.37,USD,"Flores, Stevens and Nguyen"
TXN002200,CUST2550,2025-05-03 17:37:38,NI,SL,30.55,USD,Howard Group
TXN002201,CUST3602,2025-03-15 23:41:28,BB,GY,19636.4,USD,"Hall, Wilkinson and Prince"
TXN002202,CUST7948,2025-03-21 18:40:31,PE,LU,13921.32,USD,Gomez LLC
TXN002203,CUST9829,2025-07-27 09:15:39,GR,CM,5701.96,USD,"Skinner, Sampson and Nelson"
TXN002204,CUST9287,2025-04-11 09:00:00,GY,CY,1662.21,USD,"Clark, Sanders and Mejia"
TXN002205,CUST2078,2025-04-23 05:00:03,IR,CN,3638.46,USD,Archer LLC
TXN002206,CUST3417,2025-04-05 00:05:12,CZ,AZ,12808.84,USD,Lee-James
TXN002207,CUST2831,2025-07-16 05:11:33,MV,TZ,7933.91,USD,"Rush, Davis and Edwards"
TXN002208,CUST7895,2025-08-12 01:01:35,MR,UY,15519.2,USD,Byrd-Hendricks
TXN002209,CUST9000,2025-05-02 06:47:57,CL,SO,3138.62,USD,Wilson-Morris
TXN002210,CUST7926,2025-02-21 03:36:57,SG,BT,12651.54,USD,Russell-Barnes
TXN002211,CUST9197,2025-03-05 22:24:10,ET,TZ,9112.47,USD,"Hart, Williams and Blackburn"
TXN002212,CUST1541,2025-07-13 20:42:53,MR,CU,4301.39,USD,"Price, Johnson and Johnson"
TXN002213,CUST3538,2025-01-17 11:06:15,NR,EE,3772.81,USD,Johnson and Sons
TXN002214,CUST4972,2025-03-16 23:02:54,YE,SD,6254.59,USD,"Harris, Potts and Campbell"
TXN002215,CUST5606,2025-02-26 13:24:03,MX,GH,545.81,USD,"West, Perez and Wilson"
TXN002216,CUST6637,2025-06-16 17:17:58,TM,SB,12486.82,USD,Cook-Carroll
TXN002217,CUST1371,2025-05-19 04:37:55,GH,BO,6807.89,USD,Martin Inc
TXN002218,CUST7177,2025-07-14 22:19:11,CO,RO,7116.82,USD,"Rodriguez, Stewart and Garcia"
TXN002219,CUST6928,2025-07-25 02:10:42,BO,GM,14539.45,USD,Wagner-Christensen
TXN002220,CUST2471,2025-08-04 07:32:45,LB,SY,1771.33,USD,Baird-Martinez
TXN002221,CUST7966,2025-07-21 10:44:33,ZA,PW,18781.69,USD,"Crawford, Coleman and Burnett"
TXN002222,CUST9064,2025-08-11 03:41:58,DJ,YE,15960.96,USD,Blackwell-Anderson
TXN002223,CUST9527,2025-03-12 12:01:28,AU,FJ,11109.02,USD,Peters-Smith
TXN002224,CUST5204,2025-06-21 03:21:40,AU,EG,10229.39,USD,Sanchez-Hernandez
TXN002225,CUST1541,2025-07-18 15:05:50,AU,CL,16916.88,USD,Friedman-Miller
TXN002226,CUST2894,2025-05-05 13:25:32,BY,HT,8730.83,USD,Nelson-Rodriguez
TXN002227,CUST5203,2025-04-21 19:56:35,GW,GH,13446.28,USD,Gonzales Ltd
TXN002228,CUST7026,2025-09-08 20:22:35,EG,TG,721.86,USD,Henderson-Preston
TXN002229,CUST7970,2025-03-19 01:49:57,DK,BA,5324.87,USD,Lamb LLC
TXN002230,CUST1467,2025-02-26 14:44:39,ZM,QA,2175.09,USD,Mccall Inc
TXN002231,CUST5168,2025-01-17 14:00:57,MH,NL,237.75,USD,"Cabrera, Reyes and Tran"
TXN002232,CUST3168,2025-05-19 04:13:57,ER,RO,4158.12,USD,Harper Group
TXN002233,CUST9064,2025-05-20 09:02:45,RW,GD,19464.55,USD,Hayes PLC
TXN002234,CUST8553,2025-04-24 22:42:55,TG,ZW,19269.93,USD,Preston Inc
TXN002235,CUST2465,2025-07-15 03:35:43,WS,DK,5975.58,USD,King-Thompson
TXN002236,CUST5909,2025-03-30 20:14:27,QA,MC,1400.71,USD,"Cummings, Cole and Brooks"
TXN002237,CUST9596,2025-03-19 01:27:15,DK,JP,4005.55,USD,Newman-Crawford
TXN002238,CUST5258,2025-08-07 19:42:24,MZ,TZ,8410.71,USD,Mccall-Ortiz
TXN002239,CUST3275,2025-01-11 06:55:58,SZ,JM,12533.28,USD,Smith LLC
TXN002240,CUST8719,2025-07-14 03:06:40,BT,CZ,336.4,USD,Nelson Inc
TXN002241,CUST9362,2025-04-03 06:25:46,MG,DE,8388.76,USD,"Brown, Benton and Cunningham"
TXN002242,CUST8474,2025-06-15 02:50:19,BF,MR,12069.35,USD,Steele LLC
TXN002243,CUST4550,2025-05-28 11:46:00,AR,MW,5966.77,USD,Hart-Russell
TXN002244,CUST6842,2025-06-19 19:33:51,SA,IR,8383.05,USD,Smith-Anderson
TXN002245,CUST4396,2025-03-06 01:43:03,ES,RW,1099.69,USD,"Wolf, Munoz and Cooper"
TXN002246,CUST4837,2025-04-11 15:35:20,FM,TT,4493.66,USD,Solis-Jones
TXN002247,CUST4161,2025-05-19 23:07:00,LI,MK,4681.15,USD,Tran Ltd
TXN002248,CUST7302,2025-02-18 18:05:19,BG,MK,5733.74,USD,"Guerrero, Ramirez and Vazquez"
TXN002249,CUST5056,2025-05-15 14:24:39,OM,RO,677.23,USD,"Hale, Ferguson and Elliott"
TXN002250,CUST2024,2025-02-01 18:57:35,SE,BW,16020.24,USD,Briggs-Whitaker
TXN002251,CUST3127,2025-05-30 03:13:50,AO,CG,11287.06,USD,"Mcclure, Rogers and Miller"
TXN002252,CUST1296,2025-04-12 11:07:16,SO,PL,4541.01,USD,Huber Group
TXN002253,CUST1398,2025-04-12 02:42:29,SZ,DJ,12047.07,USD,"Bailey, Anderson and Collins"
TXN002254,CUST9046,2025-02-12 05:09:23,GE,VC,17626.22,USD,Johnston and Sons
TXN002255,CUST1020,2025-03-02 16:33:49,UA,LK,15629.2,USD,"Adams, Mack and Guzman"
TXN002256,CUST6411,2025-02-04 16:05:16,CG,VA,11474.49,USD,Hogan-Williams
TXN002257,CUST3119,2025-04-26 07:51:37,SL,TV,16695.56,USD,Powell-Phillips
TXN002258,CUST2963,2025-09-10 17:58:44,SI,BE,224.95,USD,"Perez, French and Leonard"
TXN002259,CUST3577,2025-02-08 00:07:28,IN,LU,6485.66,USD,Mcintyre-Munoz
TXN002260,CUST5288,2025-05-21 00:28:51,VA,LA,9797.81,USD,"Washington, Martin and Goodwin"
TXN002261,CUST8994,2025-06-04 19:38:34,KN,TH,10201.21,USD,"Andrews, Brown and Snyder"
TXN002262,CUST3700,2025-01-13 23:20:46,SB,DJ,2864.58,USD,Norris Ltd
TXN002263,CUST2655,2025-02-08 14:18:17,IE,AO,19104.3,USD,Pierce and Sons
TXN002264,CUST6798,2025-01-14 15:04:05,SO,CU,11141.33,USD,Hawkins-Kelly
TXN002265,CUST3695,2025-08-18 23:24:18,VU,EC,17971.53,USD,Edwards-Stewart
TXN002266,CUST2894,2025-04-19 10:17:48,PE,ME,6328.24,USD,"Perez, Coleman and Obrien"
TXN002267,CUST3042,2025-03-31 05:47:14,KN,CI,12934.04,USD,"Pratt, Martin and Garcia"
TXN002268,CUST5911,2025-07-31 16:04:25,FJ,ST,14371.18,USD,Sharp-Castillo
TXN002269,CUST2659,2025-05-10 01:03:10,BH,VN,8550.12,USD,Lopez-Tanner
TXN002270,CUST3956,2025-06-07 11:10:48,BN,KE,19103.06,USD,Hughes-Wallace
TXN002271,CUST7594,2025-04-05 03:45:02,AD,US,2162.7,USD,"Gallegos, Brown and Archer"
TXN002272,CUST1323,2025-08-23 15:50:34,AL,MX,8635.87,USD,Carroll-Young
TXN002273,CUST5368,2025-08-18 21:02:24,UY,HT,15808.04,USD,Hammond PLC
TXN002274,CUST1349,2025-04-30 14:41:52,GY,RU,4188.86,USD,Gonzalez-Terry
TXN002275,CUST9509,2025-04-26 16:00:46,SZ,RU,6004.3,USD,"Smith, Dunlap and Martinez"
TXN002276,CUST4194,2025-06-27 09:22:45,HU,LB,18381.76,USD,"Holmes, Williams and Hamilton"
